0
10764
1726
8966
10681
9502
155
7191
8681
7555
20181
14574
10665
10527
7446
9381
10483
4922
13809
13387
13523
12429
13053
2454
3580
1724
10358
11631
13179
17581
13223
1735
4564
11917
101251
8204
14438
8456
217
8247
10201
8960
10661
10202
8909
13078
8055
11321
13051
13012
13515
13004
11253
11152
19173
13971
2253
8065
8321
4148
10761
12222
11260
88751
12133
12914
13027
15854
8848
12405
11665
12163
39207
9539
8328
7459
8645
7840
12184
10189
10200
13510
7278
2309
13279
12620
15157
10529
13460
2395
6557
14863
12797
13944
13851
13486
13184
13805
13121
13253
13335
7735
12180
13648
16000
42384
1729
8090
8390
18198
8471
14405
13813
16353
13812
8617
4944
11887
13688
6972
12162
13690
8461
8676
17903
8457
12085
8338
9870
11127
12572
15373
9029
12182
11918
291860
13256
12289
14059
1266
14306
13490
13655
13018
10186
13056
38594
17436
15067
16436
14248
8836
13001
13291
8285
14359
13389
47292
10199
5038
12113
13413
10885
16921
7461
14878
13600
20789
16763
7351
13825
12837
22274
10185
11671
12568
44731
12412
14756
14011
13009
13191
14325
455575
13220
14050
12193
14538
24328
13150
13310
14400
6968
14299
14728
13855
20329
13672
24528
15705
13803
